(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		ID633 (104 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID639 (256 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID645 (30 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID651 (256 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID657 (30 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID663 (256 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID603 (256 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID669 (30 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID681 (30 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID453 (104 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID687 (256 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID699 (256 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID705 (30 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID139 (368 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID717 (30 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID723 (256 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID729 (30 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID735 (144 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID675 (256 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID411 (104 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID597 (104 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID693 (30 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		105143_ROV.2229 (36 verts)	-1	False	False	False	1	[Body84 (UnityEngine.Material)] 	
		105143_ROV.2228 (36 verts)	-1	False	False	False	1	[Body839 (UnityEngine.Material)] 	
		ID741 (2670 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID381 (1) (112 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID387 (1) (112 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID393 (1) (112 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID429 (1) (112 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID435 (1) (112 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID441 (1) (112 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID447 (1) (112 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		group_0 (5982 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID12 (70 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID20 (83 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID26 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID32 (107 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID38 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID220 (11 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID226 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID232 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID238 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID406 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID412 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID418 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID424 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID375 (1) (112 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID423 (1) (516 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID367 (1) (516 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID801 (6 verts)	-1	False	False	False	2	[material (UnityEngine.Material)] [Color_M05 (UnityEngine.Material)] 	
		ID64 (20 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID130 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID156 (14 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID162 (1568 verts)	-1	False	False	False	1	[Color_M06 (UnityEngine.Material)] 	
		ID170 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID176 (3089 verts)	-1	False	False	False	1	[Color_F07 (UnityEngine.Material)] 	
		ID184 (5 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID190 (6 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID196 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID202 (63 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID430 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID208 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID136 (20 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID58 (21 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID52 (52 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID44 (4306 verts)	-1	False	False	False	1	[Color_M07 (UnityEngine.Material)] 	
		ID765 (2647 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID771 (324 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID777 (324 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID783 (324 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID789 (359 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID795 (359 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID214 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID436 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID442 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID448 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID286 (6 verts)	-1	False	False	False	1	[Color_F07 (UnityEngine.Material)] 	
		ID292 (7 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID298 (5 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID304 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID310 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID316 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID322 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID328 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID334 (5 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID340 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID280 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID346 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID358 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID364 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID370 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID376 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID388 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID43 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID61 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID55 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID115 (358 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID121 (368 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID352 (5 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID124 (84 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID274 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID262 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID454 (8 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID460 (5 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID466 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID472 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID478 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID484 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID490 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID496 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID502 (10 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID508 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID268 (5 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID514 (6 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID526 (8 verts)	-1	False	False	False	1	[Color_H01 (UnityEngine.Material)] 	
		ID532 (3 verts)	-1	False	False	False	1	[Color_M07 (UnityEngine.Material)] 	
		ID538 (3 verts)	-1	False	False	False	1	[Color_M07 (UnityEngine.Material)] 	
		ID400 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID550 (5 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID394 (4 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID382 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID244 (5 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID250 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID256 (5 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID520 (3 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID118 (4 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID112 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID106 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID61 (1098 verts)	-1	False	False	False	2	[material (UnityEngine.Material)] [Color_M02 (UnityEngine.Material)] 	
		ID67 (1900 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID73 (1874 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID155 (211 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID79 (675 verts)	-1	False	False	False	1	[Color_M07 (UnityEngine.Material)] 	
		ID93 (1049 verts)	-1	False	False	False	1	[Color_M07 (UnityEngine.Material)] 	
		ID99 (1090 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID107 (363 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID113 (208 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID61 (2470 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID55 (5482 verts)	-1	False	False	False	2	[material (UnityEngine.Material)] [Color_M02 (UnityEngine.Material)] 	
		ID125 (208 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID137 (208 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID143 (210 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID87 (336 verts)	-1	False	False	False	1	[Color_M07 (UnityEngine.Material)] 	
		ID67 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID103 (625 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID79 (314 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID235 (742 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID241 (1019 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID247 (466 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID253 (170 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID131 (208 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID259 (170 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID49 (1572 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID37 (2233 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID167 (1590 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID173 (1579 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID179 (1590 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID185 (1590 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID191 (1598 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID197 (482 verts)	-1	False	False	False	1	[Color_M07 (UnityEngine.Material)] 	
		ID55 (274 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID203 (103 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		skpB8AB (3560 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID215 (3 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID43 (4146 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID13 (246 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID25 (384 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID161 (1596 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID37 (239 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID43 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID209 (3 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID31 (384 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID119 (210 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID149 (211 verts)	-1	False	False	False	1	[Color_M03 (UnityEngine.Material)] 	
		ID21 (248 verts)	-1	False	False	False	2	[Translucent_Glass_Blue (UnityEngine.Material)] [Color_H01 (UnityEngine.Material)] 	
		ID31 (2304 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID19 (238 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID127 (284 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID265 (823 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID277 (340 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID139 (277 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID145 (342 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID151 (174 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID157 (495 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID163 (174 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID169 (338 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID175 (174 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID181 (812 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID187 (793 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID193 (864 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID133 (2234 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID199 (868 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID217 (170 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		skp454D (10276 verts)	-1	False	False	False	1	[Color_M02 (UnityEngine.Material)] 	
		ID544 (3 verts)	-1	False	False	False	1	[Color_M07 (UnityEngine.Material)] 	
		ID37 (667 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID70 (90 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID76 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID82 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID88 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID94 (3 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID100 (253 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID205 (733 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID271 (784 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID127 (1467 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID115 (529 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID283 (339 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID289 (524 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID295 (174 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID301 (621 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID307 (37 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID313 (16615 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID319 (79 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID325 (31 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		skpCD4 (11815 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID13 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID121 (640 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID19 (664 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID31 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID229 (476 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID73 (195 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID223 (1003 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID211 (428 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID85 (314 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID91 (708 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID97 (424 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID13 (2496 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID109 (508 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID25 (3973 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID133 (362 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID139 (358 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID145 (356 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID91 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID97 (703 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID103 (356 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID109 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID115 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID121 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID127 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID133 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID139 (2143 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID145 (41667 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID85 (236 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID151 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID163 (2329 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID169 (41423 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID175 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID181 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID187 (12641 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
		ID193 (354 verts)	-1	False	False	False	1	[material (UnityEngine.Material)] 	
